,Unnamed: 0,instance_id,annotator_id,text,politeness,gender,race,age,occupation,education,split,scaled_rating
3938,6937,1622,139,I am interested in you.  Because we live near each other we should hang out sometime.,1.0,Woman,White,50-54,Employed,College degree,train,-1.8348566650357248
3939,6938,1298,139,"Bodie.  I like Bodie.  Here Bodie, you a goooood booy Bodie.  I'M NOT 
KIDDING!!!!
I'd go with Bubba, but that's what we call our cat.",2.0,Woman,White,50-54,Employed,College degree,train,-1.0395700303461544
3940,6939,973,139,"Hey!



Yeah, I went to the website and unfortunately they don't have the actual contract there. I need to get a hard copy so I'll call Tana. Thank you for the help though.



Fletch",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3941,6943,2673,139,I need to reschedule this afternoons call.  What about Monday morning after 9:00?,4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3942,6944,1623,139,"Hi Jon;
This client is looking to contract today. Please give me a live price per the attached file.
Thanks, Mark.",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3943,6945,2919,139,"I will have the procedures for deal entry to you tomorrow.  Keith Holst is also taking a look at the current deal ticket and might be making some changes.  I'll run it by you before we finalize it.
Thanks
Kam",5.0,Woman,White,50-54,Employed,College degree,train,1.3462898737225568
3944,6946,3594,139,"NEWS FLASH!!!!
The Supreme Court of the United States has ruled that there cannot be a 
nativity scene in Washington, D.C. this Christmas. The Court ruling is not 
based on the seperation of Church and State  Simply put, the  Court felt it 
could not find three wise men and a virgin in the Nation's capitol. However, 
finding enough Asses to fill the stable would not be a problem.",1.0,Woman,White,50-54,Employed,College degree,train,-1.8348566650357248
3945,6947,3462,139,"I don't miss Reliant at all.  I love it over here.  Lots to do and.. I am
learning all sorts of stuff - hopefully will be able to transfer into
something different eventually.
Have fun at the Kentucky Derby - is this a company sponsored thing?",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3946,6949,3059,139,"TW has the final draft, since they prepared the document.  I have asked for 
it via email.  As soon as I receive I will forward.  Thanks.
   
	Enron Global Finance",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3947,6951,2360,139,"This is hilarious! And you know what, it would have been even more funny if you got kicked out instead of me! I've already talked to the bartender and explained. He now knows that we pour our drinks in the bathroom and not in front of stadium personnel. Also, he says the next year he'll be sitting with you!

PL",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3948,6952,1359,139,"I'd like to make a suggestion on how you handle phone numbers. It might be more efficient to only record the area code rather than the last four digits of the number, as the former is the most relevant aspect of the data. Please let me know your thoughts about this suggestion. ",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3949,6955,622,139,Attached please find a clean and redlined version of the Kern River CA document.,3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3950,6956,284,139,"Mr. Feo's assitant will e-mail a call in number.  Ed Feo (LA), Dan Mummery 
(NYC), Steve Kramer (WDC), Eric Sanford (NYC)",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3951,6958,3135,139,"Folks,
We are getting very close on an agreement with Intergen.  In the interest of having as many eyes on this as possible, can all of you please review this and we will meet next week to review any remaining concerns.
Thanks,
Tom",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3952,6959,2260,139,"Gerald,

Dave Gutierrez with Hanover has informed me that Hanover's methodology for this Operating Lease will take the investment

of equipment, packaging and installation to GE Capital for the resulting Operating Lease structure.

-MK

",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3953,6961,287,139,"ACTUALLY I THINK I CAN JUST USE THE CURRENT EXCEL SPREADSHEET BY UTILIZING THE FILTER.  THANKS FOR YOUR HELP.
LISA",2.0,Woman,White,50-54,Employed,College degree,train,-1.0395700303461544
3954,6962,1035,139,"i hope this isn't a pic of a naked old man again.  what has been going on?  i 
haven't heard from you in a while.",2.0,Woman,White,50-54,Employed,College degree,train,-1.0395700303461544
3955,6964,1112,139,"Kenny;

I feel betrayed by your actions. I feel that you have not had the best interest of your employees at heart, and your actions have caused them much pain. I hope that you will somehow come to grasp the level of anguish they've experienced, and that it will turn you from the path of crime which you've embarked upon. 

Matt.",2.0,Woman,White,50-54,Employed,College degree,train,-1.0395700303461544
3956,6967,1810,139,"Hell'o Stranger. How are you ? How's the family (including the hounds?) Want
to go on a trip?     Sam",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3957,6968,3660,139,"no.  he is divorced though.  the other guy going is the one from a&m i told 
you about.  the old guy is hilarious.  he is the funniest person i know.",4.0,Woman,White,50-54,Employed,College degree,train,0.5510032390329863
3958,6969,3205,139,"here is another request for a direct EOL data feed.  We should figure out how 
we want to respond to such inquiries.  I have never heard of this company 
before.
Dave",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3959,6971,447,139,"Hello Mark,



Could you please forward this message to the attorney who is working on this matter with me? I would like to reiterate the request that they advise me regarding the below matters. Thank you!



Jim",5.0,Woman,White,50-54,Employed,College degree,train,1.3462898737225568
3960,6972,667,139,"Andy,
 Please review the attached spreadsheet for Stack Manager and Website Access for the UBS Online Trading Platform and note any necessary changes.
 
Thank you for your help.
Stephanie Sever
EnronOnline
713-853-3465",5.0,Woman,White,50-54,Employed,College degree,train,1.3462898737225568
3961,6974,3048,139,"Good evening. This is the Thomson Insider nightly alert for Thursday, October 18, 2001. We are the Official Scorer of Insider trading and this is Today's U.S. Insider Commentary.",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3962,6976,1460,139,"(See attached file: ng_061202.pdf)
This message and any attachments (the ""message"") is
intended solely for the addressees and is confidential. 
If you receive this message in error, please delete it and 
immediately notify the sender. Any use not in accord with 
its purpose, any dissemination or disclosure, either whole 
or partial, is prohibited except formal approval. The internet
can not guarantee the integrity of this message. 
BNP PARIBAS (and its subsidiaries) shall (will) not 
therefore be liable for the message if modified.",1.0,Woman,White,50-54,Employed,College degree,train,-1.8348566650357248
3963,6979,2897,139,I just completed this. She is not available.,1.0,Woman,White,50-54,Employed,College degree,train,-1.8348566650357248
3964,6981,2072,139,"Lindsay, the attached content packet is hereby approved by me on behalf of the legal department, subject to the following:
(1)  This document -- the ""Tender Instruction Schedule"" -- is to go on the garden page
 
(2)  The attached gtc's are approved by me on behalf of the legal department, and are ready to upload.  I note that these gtc's have the general ""Collateral Arrangement"" provisions (Section 13) for EOL gtc's.  If credit approves certain counterparties for whom we do not need this Section 13, let me know if you need me to do anything re that.",3.0,Woman,White,50-54,Employed,College degree,train,-0.24428339565658402
3965,6986,1265,140,"You're a star, Kim! Please don't forget to keep your chin up. Let's try to get the gang together in December. I think we all need a serious blowout weekend.

EM",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3966,6987,2728,140,"Hey,



Have you considered law school?



Matty is home right now. I'm doing okay with that.",3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3967,6988,285,140,"Hi Jeff, 



I hope this email finds you well. I am in Kansas City today closing the deal with Missouri Gas. I was wondering if you and Natalie got connected. I'll be back in the office tomorrow if you want to chat!



Best, 

MAG",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3968,6989,2681,140,"loser. it's 'better off dead' with John Cusack - popular when we were kids. unfortunately you were a dork and didn't play with the other kids your age, so you missed it. great line but means nothing if you haven't seen the movie.
 
can i come collect my $ from you today? i owe it to the box (it's a long story, i'll tell you later.) MSA",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3969,6990,3043,140,"You mean the stuff you buy or the gas that comes out of my butt after I make chili.  Speaking of chili, what does Joe put in his to spice it up.
Jane.M.Tholt@enron.com wrote:
> All the gas stocks getting hammered.  Natural gas is bursting at the seams.
> Your bill should go way down
>
>",3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3970,6992,2412,140,I feel the need to express that you are really just wasting your money by competing with me on a nice course.  What you really need to improve is lessons.,4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3971,6993,1412,140,"Hey Kevin,

It might be a good idea to attend my meetings so you can update everyone on Sun Devil. Eric, you're welcome to attend as well. The meetings are every Monday from 2:30 to 3:30 in EB1336.

Thanks guys,

Steve",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3972,6995,2842,140,How come? I am annoyed with one of my friends right now so it has been really hard to keep up with you.,2.0,Man,White,25-29,Employed,College degree,train,-1.0395700303461544
3973,6998,2426,140,"Will we be in a position to review our associate and analyst positions this weekend to determine if we can offer a job to Zach McCarroll as an analyst on the desk or in fundies?  Call me at the house, 713-528-1141.
 
Thanks,
Mike Grigsby",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3974,6999,2175,140,"Hi Karen, 



I am very much interested in this opportunity. If you have any questions after reviewing my resume, please do not hesitate to call me.



My resume is attached.



Thank you so much!",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3975,7001,2363,140,"Szanowny Panie Kaminski!!!
Bardzo dziekuje za okazana pomoc!
Mimo wielu bledow, ktore popelnilismy, a przede wszystkim to, ze zglosilismy
sie do Pana Astramowicza zbyt pozno, bardzo nam pomogl. European LEadership
Development Seminar 2000 w Polsce sie odbedzie, i postaramy sie, zeby bylo
to wydarzenie na wysokim poziomie!!!
Jeszcze raz bardzo dziekuje i postaram sie aby nastepne mozliwe informacje o
naszych projektach szybciej docieraly do firmy takiej jak Enron, a w
szczegolnosci do takiej osoby jak Pan i Pan Jarek Astramowicz.
Bardzo dziekuje
Z powazaniem
Andrzej Wodnicki",3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3976,7002,1516,140,"Dude I have to work New Years Day.  I was sure we were going to get ganked 
and end up in the Holiday Bowl.  I would have definetly been able to go to 
that.   I am fucking pissed.  Anyway, I might still go to the Holiday Bowl 
and root for Texas.",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3977,7004,1562,140,Please disregard wearing the English jersey. You should wear red. ,3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3978,7006,1503,140,Prolly should always respectfully communicate in company e-mails. ,4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3979,7009,955,140,"The reporting team has been backed up for the past few weeks, just wanted to let you know why they may be slow right now.



-Sheri ",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3980,7010,2520,140,I don't understand why the schedule show no variance for Gas Logistics.  My workpapers indicate that we should be down by $300K or so,3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3981,7013,1469,140,"Hello please attend to this message:

millionth trade: eric graff @ Coral, TCO pool day gas, someone is on scott neal's desk. ",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3982,7014,1849,140,"Hey! This is just a follow up from our recent conversation. I would love to hear your thoughts or any other ideas you care to discuss. Rest assured, our conversations are always held in strict confidence.",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3983,7015,776,140,"Good afternoon. This is a friendly reminder to fill this out, if you haven't already done so. Thank you so much!",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3984,7016,3045,140,"13:00
FYI,
I called Terry at AEP for price information and they refused to give it, saying ""he shouldn't even be talking with me"" and he hung up the phone.
brant",3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3985,7018,929,140,"Do I need to do something about this?  Who is nominating this or where did you get the gas, is it a buy/sell?  Just curious...I was out yesterday.
Sabra",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3986,7019,2537,140,I was curious if you two were dating romantically or not. ,3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3987,7020,3066,140,"""Manley, Matt"" <matt.manley@neg.pge.com> writes to the NYISO_TECH_EXCHANGE 
Discussion List:
Add to this dilemma the fact that the import and export limits posted on the
ISO New England home page are incorrect and you've got yourself one heck of
an interesting snafu",3.0,Man,White,25-29,Employed,College degree,train,-0.24428339565658402
3988,7022,3040,140,"Dear Ian,



This looks great so far. Thank you for your efforts.  I am hoping you can further assist me by providing the relationship between Sumas and each of those points for the N-M and A-O strips. 



Can you put these graphs together for me.



Nov-Mar

Sumas vs. Aeco

Sumas vs. Rockies

Sumas vs. San Juan

Sumas vs. Malin

Sumas vs. Socal



Apr-Oct

Sumas vs. Aeco

Sumas vs. Rockies

Sumas vs. San Juan

Sumas vs. Malin

Sumas vs. Socal



Thanks,



Chris",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3989,7024,2881,140,"Would you make a concerted effort to host upcoming Houston GISB meeting? and if possible lets see if we can do it in Enron Center South. That  would be great PR and also sends a signal to our partners that nothing here is different.

Let me know if we get one on the calenda, please.

tks- Bob",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3990,7026,2588,140,I've changed the signature line on the documents like you asked me to. The documents are attached. Let me know if you need anything else!,5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3991,7028,1358,140,"John,

Hi I was wondering if you needed Accumap day one? It was mentioned to me that it wasn't renewed so I wasn't sure if you still had access. If you do need an account would you mind letting me know how many you need and for who? 

Thanks so much,

Danielle",5.0,Man,White,25-29,Employed,College degree,train,1.3462898737225568
3992,7030,1146,140,"Hey, are you worried that this could start the move to zone rates in the market area? Should we be concerned about this? Should we be worried about having competitive Zone E/F rates? I'd appreciate your feedback. Thanks.",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3993,7031,1531,140,"attached is the month end close document for Gas Settlements:
 
the first mass draft run is tomorrow, Nov 15 for ENA Sales/Supply at 7.00pm.
Michael Cuccia will be monitoring the mass drafts for this month end.
thanks,
Anwar",4.0,Man,White,25-29,Employed,College degree,train,0.5510032390329863
3994,7040,723,141,"this is the underlying deal. it needs work and i am not sure we would do it. also, no straight through processing would be allowed for our deals.",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
3995,7041,1524,141,"I am attaching the proposed technology organization that is required to take us through the next two weeks into a NewCo startup operation. The organization was approved tonight by Leslie Reeves, Tim Beldon, Stacey White, Steve Nat, and Lloyd Will. 



I should let you know, Sally, that several staff were not on this list but your master folders (Dayou and Perlman) were updated by Leslie. Also please not that two EES staff have been selected to provide additional core depth.",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
3996,7044,861,141,"Men,
Last night I ate my leftover NitNoi yellow chicken curry, mmmm..mmmm..
Now it wants out.
Yes, I'm bored and prohkrasstinayting(E spelling).  must go NOW!
C.",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
3997,7045,961,141,"Hi Shelly, I'm looking forward to seeing you and Alina tomorrow, it will be a good opportunity to visit. Laura and Kathyrn will be here but many havent RSVP yet but if anyone asks tell them to come. ",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
3998,7047,3451,141,"Can you please include my name on the list of attendants for the brown bag tomorrow?

Thank you,

Susan Scott",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
3999,7048,531,141,"Good afternoon;

I realize that sometimes the challenges of office and corporate work create dissatisfaction and discontent. 

I thought I'd send a message to you all, in the hopes of cheering you up a bit. ",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
4000,7052,575,141,"I have registered for this one day class.  I was unable to secure a place in 
the ""Structuring Power Transacations"" class for Nov. 10 and 11 and I am 
waitlisted.  Sara",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
4001,7053,742,141,I am dropping doug chapman and picking up moe  williams!,2.0,Woman,White,25-29,Employed,College degree,train,-1.0395700303461544
4002,7054,858,141,"Mary,
Here's the Outage information for LV. 
Let me know if there are quesitons.
Les",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
4003,7055,3071,141,"Hey, (insert name here), 



I was hoping you could tell me if the case is due today or next Monday? I've forgotten the correct date and would appreciate it if you could remind me. 



Thanks, 

                    Dylan",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
4004,7056,2690,141,"I am afraid this is a very difficult situation. Right now we are somewhat  helpless bystanders in caught in  bad match between Watson and the banks. 

Mitch",2.0,Woman,White,25-29,Employed,College degree,train,-1.0395700303461544
4005,7057,2796,141,"John,
On the first note: OK, thanks.
On the second, I would like the senior person on each team (and they know who they are) to figure how to divvy up the tasks based upon their teams relative skills. You guys need to figure it out, with my help. Right now we are a little heavily staffed for what we are doing and I am trying to find ways to cope with that. This is one. Your cooperation is appreciated.
Thanks,
AZ",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
4006,7060,1833,141,I'm afraid I'm not sure how it works. Can I ask who you were talking to about this?,4.0,Woman,White,25-29,Employed,College degree,train,0.5510032390329863
4007,7061,1647,141,"I appreciation you telling me. We are in litigation with Px. Please update me if she continues to pursue Enron. 



Regards, Mark ",5.0,Woman,White,25-29,Employed,College degree,train,1.3462898737225568
4008,7062,1908,141,"THIS IS AMAZING.  THE GUY MUST BE SMOKING CRACK COCAINE.  I AM SO GLAD THAT=
 I=20
DON'T HAVE TO LIVE IN A STATE THAT IS THIS F!#(@(* STUPID.  MAYBE WE SHOULD=
 ?GO AROUND IN THE NUDE TO KEEP COOL - PROBABLY RAISE THE THERMOSTAT ANOTHE=
R 5 ?DEGREES?????",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
4009,7063,2595,141,"? Pay well =01( and pay for performance (with bonuses based on merit, not=
=20
entitlement).
Just a soundbite from a PRC email.  I am getting worried about Mike G. and=
=20
myself.  Are you open to more discussions?
Phillip",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
4010,7064,3425,141,"AOS is predicted to remain constant over the weekend.







",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
4011,7066,846,141,"Could you tell me when you're riding into Baton Rouge? Will it be Friday or Saturday, maybe?",4.0,Woman,White,25-29,Employed,College degree,train,0.5510032390329863
4012,7069,2851,141,"you guys are not homophobes, or is that what all that business at the lease

is about?",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
4013,7074,1253,141,"Thats Just a damn fine deal!!! C'mon Fenner-Weiner, nut up and bring the
goods to big daddy...
PIGGY",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
4014,7075,2013,141,Have you found my cell phone in my car yet?,3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
4015,7076,74,141,"I'm sure that you've had a response from Anthony by now. When you can, please give me a call or email the details on how you'd like to settle. Have a good Thanksgiving.",3.0,Woman,White,25-29,Employed,College degree,train,-0.24428339565658402
4016,7078,3645,141,"looks like your boy gore finally bowed out.  it is about time that guy 
conceded the election.  why are you so stressed?  i bet that you are a stess 
hound.  how nice is it in florida?",1.0,Woman,White,25-29,Employed,College degree,train,-1.8348566650357248
4017,7081,1980,141,"Hello Heather, how is it going? When Bob sent his email, it seems like Darren and Donna did not receive it. Could you possibly try to work out times to get set up with them?",4.0,Woman,White,25-29,Employed,College degree,train,0.5510032390329863
4018,7082,3303,142,"Hello,

I am writing to get clarification on why this meeting keeps getting canceled. I feel out of the loop and would appreciate open communication on this matter.

Thank you,

Stacey ",4.0,Woman,White,40-44,Employed,College degree,train,0.5510032390329863
4019,7083,1246,142,"The songs of Tram are as follows, but you can title them anyway you want.

Wasn't me

Spin Spin

Barbie Girl

Look at us now

Ecstasy

Silence",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4020,7084,3296,142,"i feel a little awful...plus i'm tired.  I hope you weren't looking forward to speaking with a sober Mat yesterday.  i don't think i was that drunk, but who knows.  plus, i must be allergic to something because i can't stop sneezing.  oh, my life just sucks these days...j/k.  anyway, are you looking forward to tonight...especially with a nice full moon...make sure to look out for the goblins...",2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4021,7085,525,142,"Hi Jeff,
You are now registered in E222 Financial Information Analysis.  Please come
in and pick up any books/readers for the course.
Thanks,
TJ",4.0,Woman,White,40-44,Employed,College degree,train,0.5510032390329863
4022,7087,3044,142,"Hello,

   I understand. It's not worth discussing. Beside had a fun time when you had your cosmopolitan last night! 



Regards,",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4023,7088,113,142,"Hello,



Please find the updated CP list you requested.



Let me know if you have any questions.



Kristine",4.0,Woman,White,40-44,Employed,College degree,train,0.5510032390329863
4024,7089,2407,142,"how in the hell are we supposed to take advantage of this? Chad, you got 
something going on tomarrow in Humble? Joe? I have depos in my office. No 
can do.
>",1.0,Woman,White,40-44,Employed,College degree,train,-1.8348566650357248
4025,7092,1791,142,"Please,

I would say it again that I accept the terms and conditions of this ""Pilot Participant Agreement.""

Please, let me know if you received this message. 

Thank you so much.",4.0,Woman,White,40-44,Employed,College degree,train,0.5510032390329863
4026,7093,266,142,Which comment are you referring to? My apologies if you misunderstood. I think you will be too advanced in age to be my girlfriend after i get married?,2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4027,7094,1133,142,I am concerned that the above person is not working at Enron any longer or has been on vacation?  Do you know?,3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4028,7095,1331,142,"FYI.  Silicon Manufacturer Group's comments on interruptible rates, etc.",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4029,7100,2091,142,"not only your ass grape, but you should see the monkey that eats those grapes, especially on Airline Drive.
Nice part of town....hey how about the new Al Qaeda Restaurant on Telephone Road, I heard that its good too with its Sleeper Cell Chili hhmmm hmmm good, and a splash of the Taliban relish...",1.0,Woman,White,40-44,Employed,College degree,train,-1.8348566650357248
4030,7101,2890,142,"i only gave kmb 1350 of my 2700 huevos.  talk all you want
humpdog, who smacked you around at the beginning of the season?
fear my huevos, as everybody else does (except for mark, he'd
probably want to suck on them)",2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4031,7102,3042,142,"what about my juices, E ?   what do you want me to squir... i mean paint?",2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4032,7105,173,142,"OPEN IN PRIVATE
AND BE CAREFUL.... MINE OPENED UP ON ALL FOUR SCREENS.... YOUCH !!!!!!
>
>
>
 - Sluts.pps",1.0,Woman,White,40-44,Employed,College degree,train,-1.8348566650357248
4033,7106,194,142,"I have no idea what my collegue is trying to say in this email.  I understand all the words but the sentence is nonsensical to me.



I am therefore unable to rewrite it.



It does not seem unpolite as is.",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4034,7107,2436,142,"I thought we were having lighthearted banter earlier, but I feel like you were bringing in personal emotions from issues that we are having. I understand how that could happen, but I would appreciate if we could talk about those issues in an adult manor. I am free to talk about it now, if you would like.",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4035,7110,2169,142,"Sorry for the late response. Just got home from work.  I am guessing you have heard about what is going on in my company.



If you were not able to see the red the editorial notes are in parentheticals.



By the way, you were only supposed to get Chad 1 item from the list. Then it is passed to Tracey, Pat, Arliene etc.",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4036,7112,2738,142,Why have you decided to not go to law school? Matty is now home.  I think I just might be a saint.,2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4037,7113,2195,142,"Hello Jim, hope you have been good.

 I continue to see that Enron is dominating a large section of the

energy industry news these days.



 I hope everything is going well for you

and that your family is happy and healthy.

Best wishes, Les",5.0,Woman,White,40-44,Employed,College degree,train,1.3462898737225568
4038,7115,2828,142,when are we going to go get drinks with celeste's friend that is the hottie?,2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4039,7119,3617,142,"Beotch,
I will be there in June.  You'd better recognize.
You just keep sitting up in your cozy little corporate office, making that
mad bank until I get there, then get ready to lose a couple $2.00 hands of
poker.....
The Notorious One",1.0,Woman,White,40-44,Employed,College degree,train,-1.8348566650357248
4040,7121,1688,142,"Congrats,
You're a real stud even though you are a hot babe.
Use this note to support your harassment suit.
Laird",2.0,Woman,White,40-44,Employed,College degree,train,-1.0395700303461544
4041,7122,2954,142,"Just to let you know, the credit department is reviewing the file. They are trying to determine whether this entity could possibly be eligible for exchange transactions. 



As soon as I get any information, I will definitely be in contact.



Thank you for your patience in this matter.



Sara",4.0,Woman,White,40-44,Employed,College degree,train,0.5510032390329863
4042,7123,1547,142,"What about this CEO  title,whatever it is you have made Enron what it is,still CEO or not,Still am proud of you Jeff.Love you Metin.Please have you decided yet about you being a president via the senate or governorship route",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4043,7126,3060,142,"Hey there! Just wanted to give you a quick update. I tried contacting Terry at AEP to get some price information, but unfortunately, he wasn't able to assist me and hung up the phone. Just wanted to keep you in the loop.",5.0,Woman,White,40-44,Employed,College degree,train,1.3462898737225568
4044,7130,2708,142,"Hi! 

Just a little reminder:

Don't forget to bring your desserts on the day you signed up for.

Thank You?

Renee

X-34866",3.0,Woman,White,40-44,Employed,College degree,train,-0.24428339565658402
4045,7131,1495,142,"Greetings Andrew,



I have some more information for you. Under NETCO our group is assuming responsibility for the power side of RisktRAC. Can you please grant full RisktRAc access to the following people:

Stacey White (swhite)

Casey Evans (cevans)

Andrea Dahlke (adahlke)

Donnie Vinson (dvinson)

JP Lewis (jlewis9)

Please let me know if you need additional information to complete the requests. 

Thanks so much Andrew (Andrea Dahlkex54080)

",5.0,Woman,White,40-44,Employed,College degree,train,1.3462898737225568
4046,7134,2323,143,"once again, keep your mouth shut til you beat my team.  You have not proved 
anything yet.
PL",1.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-1.8348566650357248
4047,7135,1394,143,"Lets plan to meet Monday morning at 10:00 to discuss our approach.  Bill, we will call you.  Maria and I will not be at Mary Kay's meeting (we will be on our way to Chicago).  Bill and Dari should attend.  It is important that our group is together on this issue.  Greg",5.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,1.3462898737225568
4048,7136,3015,143,"I will be in the office all week.  Let me know when you guys would like to 
stop by
hunter",4.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,0.5510032390329863
4049,7137,1635,143,Preview of info request before targeted 4:30 PM meeting in my office today.,2.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-1.0395700303461544
4050,7139,2016,143,"Do you know who is getting married in Cabo? That sure is unique! I would really like you to go with us to Jazz fest next year. Just let me know before January. That's when we reserve the extra rooms and they have to be paid for by February 15th. By the way, how is your new job going? I've been really busy lately. I can't wait to see you in Vegas!

PL",5.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,1.3462898737225568
4051,7141,951,143," I sorry but I am out of town on monday and tuesday i am off (vacation day) wednesday

kenny is hunting so yea right now i can only go thursday . But 

you and I and susan can get together the week after.",5.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,1.3462898737225568
4052,7143,1178,143,"To whom it may concern,



Hello! I don't mean to bother you with this email, but I am a little superstitious. [rest of content]



Thank you,

Me",3.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
4053,7144,372,143,"Good day! I will be available in the office throughout the week. Please feel free to let me know at your convenience when you would like to stop by.



Thank you,

Hunter",5.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,1.3462898737225568
4054,7146,53,143,why are you staying with her parents?  won't that kill some of your fun?  how good was the deal?,3.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
4055,7149,473,143,No but he is divorced. The other person going is the guy from A&M that i had mentioned before. The older gentleman is very funny. He is quite possibly the funniest person i know.,3.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
4056,7152,3255,143,"ThomsonInsider nightly alert for Thursday, October 18, 2001
The Official Scorer of Insider Trading
Today's U.S. Insider Commentary",2.0,Woman,White,50-54,Unemployed,High school diploma or equivalent,train,-1.0395700303461544
